Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Inventory_Days,Unit_Cost,Selling_Price,Stock_Level,Supplier,Season
ORD00423,2023-01-30,2023-02-03,CUST4769,Customer_57,Corporate,East,NY,New York,Technology,Printer,Printer Model 333,2584,8,0.2,435.44,30,203.97,323,186,Supplier A,Winter
ORD00424,2023-08-31,2023-09-06,CUST4541,Customer_233,Consumer,Central,IL,Chicago,Furniture,Chair,Chair Model 496,522,2,0.2,67.28,60,175.16,261,94,Supplier C,Monsoon
ORD00425,2023-05-20,2023-05-24,CUST3236,Customer_57,Corporate,West,WA,Seattle,Furniture,Chair,Chair Model 569,510,6,0.0,141.24,12,61.46,85,163,Supplier D,Summer
ORD00426,2023-06-25,2023-07-02,CUST2416,Customer_211,Home Office,South,TX,Houston,Furniture,Bookcase,Bookcase Model 600,1272,3,0.2,30.03,78,329.19,424,137,Supplier B,Monsoon
ORD00427,2024-08-28,2024-09-01,CUST3440,Customer_294,Consumer,Central,OH,Columbus,Technology,Printer,Printer Model 527,2772,7,0.05,937.02,60,242.34,396,133,Supplier A,Monsoon
ORD00428,2023-02-11,2023-02-15,CUST1203,Customer_209,Consumer,East,MA,Boston,Office Supplies,Binder,Binder Model 235,3472,8,0.0,1169.68,35,287.79,434,62,Supplier C,Winter
ORD00429,2023-10-30,2023-11-01,CUST8452,Customer_238,Consumer,East,NY,New York,Furniture,Bookcase,Bookcase Model 995,510,5,0.15,43.6,79,77.98,102,32,Supplier D,Autumn
ORD00430,2023-07-09,2023-07-16,CUST1535,Customer_152,Corporate,South,FL,Miami,Office Supplies,Pen,Pen Model 870,460,1,0.0,162.74,47,297.26,460,291,Supplier C,Monsoon
ORD00431,2024-12-15,2024-12-20,CUST6989,Customer_239,Home Office,West,CA,Los Angeles,Office Supplies,Binder,Binder Model 141,283,1,0.1,36.23,19,218.47,283,216,Supplier C,Winter
ORD00432,2024-01-11,2024-01-13,CUST4693,Customer_165,Corporate,East,NY,New York,Technology,Monitor,Monitor Model 373,1184,4,0.0,340.68,79,210.83,296,127,Supplier D,Winter
ORD00433,2023-10-11,2023-10-12,CUST9730,Customer_150,Corporate,East,MA,Boston,Furniture,Table,Table Model 735,2208,8,0.2,94.08,65,209.04,276,292,Supplier C,Autumn
ORD00434,2024-11-20,2024-11-26,CUST3699,Customer_142,Consumer,East,NY,New York,Furniture,Chair,Chair Model 813,440,2,0.05,144.28,14,136.86,220,75,Supplier B,Autumn
ORD00435,2024-05-23,2024-05-25,CUST1351,Customer_150,Consumer,West,CA,Los Angeles,Furniture,Table,Table Model 164,4473,9,0.05,1259.28,58,332.23,497,247,Supplier A,Summer
ORD00436,2023-08-26,2023-09-02,CUST8295,Customer_235,Corporate,South,FL,Miami,Office Supplies,Binder,Binder Model 680,1608,6,0.2,134.34,72,192.01,268,300,Supplier B,Monsoon
ORD00437,2023-11-10,2023-11-12,CUST3725,Customer_83,Home Office,South,TX,Houston,Furniture,Table,Table Model 648,2070,5,0.0,854.75,41,243.05,414,253,Supplier C,Autumn
ORD00438,2023-07-06,2023-07-08,CUST4022,Customer_106,Home Office,West,CA,Los Angeles,Technology,Laptop,Laptop Model 824,182,1,0.2,39.75,38,105.85,182,209,Supplier A,Monsoon
ORD00439,2024-11-12,2024-11-15,CUST9182,Customer_75,Corporate,South,TX,Houston,Furniture,Table,Table Model 427,927,9,0.2,161.82,8,64.42,103,227,Supplier B,Autumn
ORD00440,2023-01-05,2023-01-11,CUST2840,Customer_246,Consumer,South,FL,Miami,Furniture,Table,Table Model 242,3610,10,0.05,722.4,61,270.71,361,193,Supplier A,Winter
ORD00441,2023-11-12,2023-11-13,CUST4639,Customer_143,Consumer,Central,IL,Chicago,Furniture,Table,Table Model 123,374,2,0.0,111.44,29,131.28,187,289,Supplier A,Autumn
ORD00442,2024-07-05,2024-07-12,CUST6915,Customer_204,Consumer,Central,IL,Chicago,Office Supplies,Binder,Binder Model 833,1084,4,0.1,215.96,70,189.91,271,48,Supplier D,Monsoon
ORD00443,2024-01-14,2024-01-18,CUST8278,Customer_213,Corporate,South,TX,Houston,Furniture,Table,Table Model 395,1062,6,0.15,86.46,16,136.04,177,130,Supplier B,Winter
ORD00444,2024-03-10,2024-03-16,CUST2083,Customer_193,Consumer,Central,IL,Chicago,Office Supplies,Pen,Pen Model 106,186,2,0.05,60.3,72,58.2,93,191,Supplier D,Summer
ORD00445,2024-10-16,2024-10-19,CUST9037,Customer_22,Corporate,Central,IL,Chicago,Office Supplies,Binder,Binder Model 954,4060,10,0.05,1421.8,53,243.52,406,168,Supplier C,Autumn
ORD00446,2024-05-20,2024-05-25,CUST3034,Customer_148,Corporate,Central,IL,Chicago,Technology,Laptop,Laptop Model 283,462,3,0.1,51.27,86,121.51,154,261,Supplier D,Summer
ORD00447,2024-12-05,2024-12-11,CUST8144,Customer_133,Home Office,West,CA,Los Angeles,Technology,Monitor,Monitor Model 802,432,8,0.2,27.44,79,39.77,54,266,Supplier D,Winter
ORD00448,2024-12-11,2024-12-18,CUST6237,Customer_237,Home Office,East,MA,Boston,Office Supplies,Pen,Pen Model 238,280,10,0.1,86.6,12,16.54,28,94,Supplier C,Winter
ORD00449,2023-06-17,2023-06-18,CUST9419,Customer_100,Home Office,South,FL,Miami,Furniture,Bookcase,Bookcase Model 287,264,6,0.1,73.14,86,27.41,44,59,Supplier A,Monsoon
ORD00450,2024-09-05,2024-09-12,CUST3354,Customer_7,Consumer,West,WA,Seattle,Furniture,Bookcase,Bookcase Model 630,790,5,0.1,257.55,79,90.69,158,200,Supplier C,Autumn
ORD00451,2024-01-17,2024-01-24,CUST9717,Customer_283,Home Office,Central,OH,Columbus,Furniture,Chair,Chair Model 874,262,2,0.05,71.82,29,88.54,131,289,Supplier A,Winter
ORD00452,2024-03-03,2024-03-07,CUST9570,Customer_176,Consumer,East,NY,New York,Technology,Laptop,Laptop Model 826,1584,8,0.1,280.72,22,143.11,198,246,Supplier C,Summer
ORD00453,2023-01-30,2023-02-05,CUST2287,Customer_218,Home Office,East,NY,New York,Technology,Printer,Printer Model 881,1116,3,0.05,360.63,31,233.19,372,86,Supplier A,Winter
ORD00454,2023-03-21,2023-03-22,CUST5145,Customer_23,Consumer,Central,OH,Columbus,Technology,Laptop,Laptop Model 408,72,2,0.2,7.32,65,25.14,36,80,Supplier A,Summer
ORD00455,2023-04-09,2023-04-16,CUST6698,Customer_181,Consumer,East,NY,New York,Office Supplies,Paper,Paper Model 975,1089,3,0.1,373.17,23,202.31,363,162,Supplier B,Summer
ORD00456,2024-06-01,2024-06-06,CUST1070,Customer_51,Consumer,East,NY,New York,Office Supplies,Paper,Paper Model 616,1179,9,0.05,187.38,26,103.63,131,295,Supplier D,Monsoon
ORD00457,2024-01-11,2024-01-17,CUST9425,Customer_117,Corporate,West,WA,Seattle,Office Supplies,Paper,Paper Model 215,1341,3,0.1,140.37,59,355.51,447,129,Supplier C,Winter
ORD00458,2023-05-07,2023-05-11,CUST7304,Customer_146,Corporate,East,NY,New York,Furniture,Table,Table Model 714,1525,5,0.0,654.9,68,174.02,305,79,Supplier C,Summer
ORD00459,2024-12-04,2024-12-11,CUST7020,Customer_92,Consumer,Central,IL,Chicago,Office Supplies,Binder,Binder Model 790,2285,5,0.15,577.65,13,272.92,457,263,Supplier D,Winter
ORD00460,2024-11-19,2024-11-20,CUST3764,Customer_34,Corporate,Central,OH,Columbus,Office Supplies,Pen,Pen Model 303,162,2,0.05,48.82,80,52.54,81,72,Supplier C,Autumn
ORD00461,2023-07-25,2023-07-30,CUST6834,Customer_244,Home Office,Central,IL,Chicago,Technology,Monitor,Monitor Model 717,1296,8,0.2,131.68,87,113.14,162,224,Supplier D,Monsoon
ORD00462,2024-05-11,2024-05-16,CUST1486,Customer_51,Home Office,South,TX,Houston,Furniture,Chair,Chair Model 154,296,2,0.15,52.0,85,99.8,148,88,Supplier A,Summer
ORD00463,2024-05-25,2024-05-31,CUST9518,Customer_253,Corporate,East,NY,New York,Furniture,Bookcase,Bookcase Model 306,588,6,0.1,114.36,17,69.14,98,59,Supplier C,Summer
ORD00464,2024-11-08,2024-11-12,CUST2951,Customer_197,Corporate,Central,OH,Columbus,Office Supplies,Binder,Binder Model 422,2691,9,0.0,570.06,9,235.66,299,240,Supplier D,Autumn
ORD00465,2024-03-29,2024-04-02,CUST7374,Customer_250,Consumer,East,NY,New York,Technology,Printer,Printer Model 682,2360,5,0.05,654.05,22,317.59,472,179,Supplier D,Summer
ORD00466,2024-11-06,2024-11-11,CUST6779,Customer_146,Corporate,Central,OH,Columbus,Office Supplies,Paper,Paper Model 162,432,9,0.15,101.16,80,29.56,48,213,Supplier A,Autumn
ORD00467,2024-08-27,2024-08-28,CUST6855,Customer_211,Corporate,West,WA,Seattle,Furniture,Bookcase,Bookcase Model 157,330,10,0.1,84.1,59,21.29,33,196,Supplier B,Monsoon
ORD00468,2023-09-11,2023-09-13,CUST1612,Customer_236,Home Office,South,TX,Houston,Office Supplies,Paper,Paper Model 984,390,5,0.1,119.95,73,46.21,78,186,Supplier D,Autumn
ORD00469,2024-08-04,2024-08-09,CUST6282,Customer_294,Consumer,Central,OH,Columbus,Technology,Printer,Printer Model 927,2568,8,0.0,522.72,53,255.66,321,219,Supplier D,Monsoon
ORD00470,2023-04-13,2023-04-19,CUST9142,Customer_39,Home Office,West,WA,Seattle,Furniture,Bookcase,Bookcase Model 319,630,6,0.2,110.34,60,65.61,105,123,Supplier C,Summer
ORD00471,2023-09-29,2023-09-30,CUST2102,Customer_291,Home Office,South,FL,Miami,Technology,Printer,Printer Model 586,774,2,0.2,175.16,48,222.02,387,159,Supplier D,Autumn
ORD00472,2023-08-03,2023-08-06,CUST5116,Customer_264,Corporate,East,MA,Boston,Office Supplies,Binder,Binder Model 787,2513,7,0.2,431.41,58,225.57,359,225,Supplier B,Monsoon
ORD00473,2023-01-20,2023-01-26,CUST9556,Customer_103,Corporate,West,WA,Seattle,Technology,Printer,Printer Model 573,1256,8,0.2,60.0,60,118.1,157,50,Supplier B,Winter
ORD00474,2023-09-04,2023-09-06,CUST3631,Customer_132,Home Office,South,FL,Miami,Furniture,Table,Table Model 715,688,2,0.05,129.7,39,261.95,344,166,Supplier B,Autumn
ORD00475,2024-02-20,2024-02-22,CUST7914,Customer_19,Consumer,East,NY,New York,Technology,Laptop,Laptop Model 263,1712,4,0.1,400.52,76,285.07,428,243,Supplier C,Winter
ORD00476,2023-05-20,2023-05-21,CUST1906,Customer_43,Corporate,South,FL,Miami,Office Supplies,Pen,Pen Model 716,1047,3,0.0,218.88,67,276.04,349,30,Supplier C,Summer
ORD00477,2023-03-07,2023-03-11,CUST9551,Customer_298,Home Office,South,TX,Houston,Furniture,Bookcase,Bookcase Model 357,420,3,0.0,129.06,69,96.98,140,81,Supplier D,Summer
ORD00478,2023-04-03,2023-04-05,CUST2750,Customer_90,Consumer,East,MA,Boston,Furniture,Bookcase,Bookcase Model 381,3024,7,0.05,502.39,32,338.63,432,93,Supplier D,Summer
ORD00479,2024-02-23,2024-02-26,CUST3374,Customer_186,Corporate,East,MA,Boston,Office Supplies,Binder,Binder Model 832,364,2,0.2,52.44,36,119.38,182,162,Supplier C,Winter
ORD00480,2023-11-12,2023-11-13,CUST2999,Customer_274,Consumer,East,NY,New York,Office Supplies,Pen,Pen Model 978,596,4,0.2,91.68,86,96.28,149,205,Supplier D,Autumn
ORD00481,2024-02-02,2024-02-03,CUST6196,Customer_209,Consumer,Central,OH,Columbus,Furniture,Chair,Chair Model 380,688,4,0.05,127.4,25,131.55,172,244,Supplier A,Winter
ORD00482,2024-05-18,2024-05-22,CUST6764,Customer_216,Home Office,Central,OH,Columbus,Office Supplies,Binder,Binder Model 846,884,2,0.05,199.24,69,320.28,442,53,Supplier C,Summer
ORD00483,2024-04-09,2024-04-15,CUST7564,Customer_103,Home Office,East,NY,New York,Office Supplies,Pen,Pen Model 412,1026,3,0.15,104.91,22,255.73,342,21,Supplier C,Summer
ORD00484,2024-08-12,2024-08-13,CUST8837,Customer_69,Corporate,East,NY,New York,Technology,Printer,Printer Model 277,1359,3,0.2,106.77,45,326.81,453,251,Supplier C,Monsoon
ORD00485,2023-10-16,2023-10-18,CUST1339,Customer_12,Home Office,East,MA,Boston,Furniture,Chair,Chair Model 762,3276,7,0.15,209.02,78,367.94,468,134,Supplier B,Autumn
ORD00486,2023-04-02,2023-04-06,CUST2459,Customer_189,Consumer,West,WA,Seattle,Office Supplies,Paper,Paper Model 680,225,1,0.2,32.12,38,147.88,225,96,Supplier A,Summer
ORD00487,2023-01-15,2023-01-21,CUST9096,Customer_196,Consumer,Central,OH,Columbus,Office Supplies,Binder,Binder Model 541,268,2,0.05,94.44,39,80.08,134,167,Supplier B,Winter
ORD00488,2024-09-06,2024-09-08,CUST8388,Customer_128,Corporate,South,TX,Houston,Furniture,Chair,Chair Model 696,2975,7,0.05,1168.58,38,236.81,425,140,Supplier D,Autumn
ORD00489,2023-03-29,2023-03-30,CUST2196,Customer_49,Home Office,Central,IL,Chicago,Furniture,Bookcase,Bookcase Model 160,2597,7,0.05,575.68,59,270.21,371,151,Supplier A,Summer
ORD00490,2023-12-07,2023-12-09,CUST5956,Customer_203,Home Office,Central,OH,Columbus,Office Supplies,Pen,Pen Model 479,3830,10,0.0,1718.4,69,211.16,383,215,Supplier B,Winter
ORD00491,2024-07-26,2024-07-27,CUST6198,Customer_272,Corporate,West,WA,Seattle,Technology,Printer,Printer Model 245,3968,8,0.1,517.92,21,381.66,496,65,Supplier C,Monsoon
ORD00492,2023-04-30,2023-05-03,CUST9470,Customer_161,Corporate,East,NY,New York,Furniture,Table,Table Model 268,2964,6,0.15,679.56,38,306.64,494,155,Supplier C,Summer
ORD00493,2024-05-18,2024-05-25,CUST3679,Customer_240,Corporate,West,WA,Seattle,Technology,Laptop,Laptop Model 218,141,3,0.05,49.95,65,28.0,47,153,Supplier D,Summer
ORD00494,2023-02-11,2023-02-15,CUST5654,Customer_93,Consumer,South,FL,Miami,Furniture,Table,Table Model 867,906,2,0.05,334.4,16,263.15,453,124,Supplier C,Winter
ORD00495,2024-07-30,2024-08-05,CUST6384,Customer_14,Corporate,West,CA,Los Angeles,Office Supplies,Pen,Pen Model 797,699,3,0.0,271.53,68,142.49,233,68,Supplier A,Monsoon
ORD00496,2024-02-08,2024-02-11,CUST6397,Customer_23,Home Office,East,MA,Boston,Technology,Laptop,Laptop Model 737,510,2,0.15,95.1,39,169.2,255,22,Supplier D,Winter
ORD00497,2023-11-29,2023-12-05,CUST2516,Customer_205,Corporate,West,CA,Los Angeles,Technology,Printer,Printer Model 282,925,5,0.0,244.25,75,136.15,185,215,Supplier B,Autumn
ORD00498,2024-02-13,2024-02-14,CUST6080,Customer_68,Corporate,East,NY,New York,Technology,Monitor,Monitor Model 781,1155,7,0.05,427.21,67,95.72,165,241,Supplier A,Winter
ORD00499,2024-01-12,2024-01-17,CUST7033,Customer_96,Corporate,West,WA,Seattle,Furniture,Table,Table Model 745,1256,8,0.2,125.52,16,109.91,157,236,Supplier D,Winter
ORD00500,2023-04-06,2023-04-07,CUST2375,Customer_149,Corporate,South,FL,Miami,Office Supplies,Paper,Paper Model 547,1488,3,0.15,250.26,87,338.18,496,288,Supplier A,Summer
